,dept,dist,station,value,date
528443,Revenue,Pudukkottai,Aranthangi,36.0,2021-04-01
528444,Revenue,Thanjavur,Echanviduthi,36.0,2021-04-01
528445,Revenue,Pudukkottai,Aranthangi,36.0,2021-04-01
528446,Revenue,Nagapattinam,Thirupoondi,35.8,2021-04-01
528447,Revenue,Nagapattinam,Thirupoondi,35.8,2021-04-01
528448,Revenue,Cuddalore,Veppur,35.0,2021-04-01
528449,Revenue,Cuddalore,Veppur,35.0,2021-04-01
528450,Revenue,Thanjavur,Peravurani,34.6,2021-04-01
528451,Revenue,Thanjavur,Peravurani,34.6,2021-04-01
528452,Revenue,Thiruvarur,"Sub Registrar Office, Muthupettai",33.4,2021-04-01
528453,Revenue,Thiruvarur,"Sub Registrar Office, Muthupettai",33.4,2021-04-01
528454,Revenue,Cuddalore,Kattumayilur,33.0,2021-04-01
528455,Revenue,Cuddalore,Kattumayilur,33.0,2021-04-01
528456,Revenue,Ramanathapuram,Tiruvadani,32.6,2021-04-01
528457,Revenue,Ramanathapuram,Tiruvadani,32.6,2021-04-01
528458,Revenue,Chengalpattu,Cheyyur,28.6,2021-04-01
528459,Revenue,Chengalpattu,Cheyyur,28.6,2021-04-01
528460,Revenue,Pudukkottai,Manamelkudi,28.0,2021-04-01
528461,Revenue,Pudukkottai,Manamelkudi,28.0,2021-04-01
528462,Revenue,Nagapattinam,Vedaranyam,28.0,2021-04-01
528463,Revenue,Cuddalore,Kattumannarkoil,28.0,2021-04-01
528464,Revenue,Nagapattinam,Vedaranyam,28.0,2021-04-01
528465,Revenue,Cuddalore,Kattumannarkoil,28.0,2021-04-01
528466,Revenue,Thanjavur,Thanjavur,26.6,2021-04-01
528467,Revenue,Thanjavur,Thanjavur,26.6,2021-04-01
528468,Revenue,Pudukkottai,Ayinkudi,26.2,2021-04-01
528469,Revenue,Pudukkottai,Ayinkudi,26.2,2021-04-01
528470,Revenue,Thiruvarur,Pandavaiyaru,25.6,2021-04-01
528471,Revenue,Thiruvarur,Pandavaiyaru,25.6,2021-04-01
528472,Revenue,Thiruvarur,Needamangalam,25.4,2021-04-01
528473,Revenue,Thiruvarur,Needamangalam,25.4,2021-04-01
528474,Revenue,Villupuram,TINDIVANAM,25.0,2021-04-01
528475,Revenue,Villupuram,TINDIVANAM,25.0,2021-04-01
528476,Revenue,Thanjavur,Ayyampettai,24.0,2021-04-01
528477,Revenue,Thanjavur,Ayyampettai,24.0,2021-04-01
528478,Revenue,Cuddalore,Vadakuthu,24.0,2021-04-01
528479,Revenue,Cuddalore,Vadakuthu,24.0,2021-04-01
528480,Revenue,Thanjavur,Budalur,23.8,2021-04-01
528481,Revenue,Thanjavur,Budalur,23.8,2021-04-01
528482,Revenue,Tiruvannamalai,Vandavasi,23.0,2021-04-01
528483,Revenue,Tiruvannamalai,Vandavasi,23.0,2021-04-01
528484,Revenue,Pudukkottai,Avudaiyarkovil,22.6,2021-04-01
528485,Revenue,Pudukkottai,Avudaiyarkovil,22.6,2021-04-01
528486,Revenue,Cuddalore,Vridhachalam,22.3,2021-04-01
528487,Revenue,Cuddalore,Vridhachalam,22.3,2021-04-01
528488,Revenue,Chengalpattu,Madurantakam taluk office,22.0,2021-04-01
528489,Revenue,Pudukkottai,Adanakottai,22.0,2021-04-01
528490,Revenue,Ramanathapuram,Theerthandathanam,22.0,2021-04-01
528491,Revenue,Pudukkottai,Adanakottai,22.0,2021-04-01
528492,Revenue,Ramanathapuram,Theerthandathanam,22.0,2021-04-01
528493,Revenue,Chengalpattu,Madurantakam taluk office,22.0,2021-04-01
528494,Revenue,Villupuram,Marakkanam,21.0,2021-04-01
528495,Revenue,Villupuram,Marakkanam,21.0,2021-04-01
528496,Revenue,Thanjavur,Madukkur,21.0,2021-04-01
528497,Revenue,Thanjavur,Pattukkottai,21.0,2021-04-01
528498,Revenue,Thanjavur,Madukkur,21.0,2021-04-01
528499,Revenue,Thanjavur,Pattukkottai,21.0,2021-04-01
528500,Revenue,Sivagangai,Ilayangudi,20.8,2021-04-01
528501,Revenue,Sivagangai,Ilayangudi,20.8,2021-04-01
528502,Revenue,Cuddalore,Lalpet,20.2,2021-04-01
528503,Revenue,Cuddalore,Lalpet,20.2,2021-04-01
528504,Revenue,Thiruvarur,Mannargudi,20.0,2021-04-01
528505,Revenue,The Nilgiris,Billimalai Estate,20.0,2021-04-01
528506,Revenue,Thiruvarur,Mannargudi,20.0,2021-04-01
528507,Revenue,The Nilgiris,Billimalai Estate,20.0,2021-04-01
528508,Revenue,Cuddalore,Me.Mathur,20.0,2021-04-01
528509,Revenue,Cuddalore,Me.Mathur,20.0,2021-04-01
528510,Revenue,Virudhunagar,Kariyapatti,19.8,2021-04-01
528511,Revenue,Virudhunagar,Kariyapatti,19.8,2021-04-01
528512,Revenue,Thanjavur,Vettikadu,19.6,2021-04-01
528513,Revenue,Thanjavur,Vettikadu,19.6,2021-04-01
528514,Revenue,Madurai,USILAMPATTI,19.2,2021-04-01
528515,Revenue,Madurai,USILAMPATTI,19.2,2021-04-01
528516,Revenue,Ariyalur,Jayankondam taluk office,19.0,2021-04-01
528517,Revenue,Ariyalur,Jayankondam taluk office,19.0,2021-04-01
528518,Revenue,Dindigul,Kodaikanal,19.0,2021-04-01
528519,Revenue,Dindigul,Kodaikanal,19.0,2021-04-01
528520,Revenue,Madurai,Madurai airport,18.8,2021-04-01
528521,Revenue,Madurai,Madurai airport,18.8,2021-04-01
528522,Revenue,Theni,Sothuparai,18.0,2021-04-01
528523,Revenue,Thanjavur,Kurungulam,18.0,2021-04-01
528524,Revenue,Theni,Sothuparai,18.0,2021-04-01
528525,Revenue,Thanjavur,Kurungulam,18.0,2021-04-01
528526,Revenue,Cuddalore,Kothavacherry,18.0,2021-04-01
528527,Revenue,Cuddalore,Kuppanatham,18.0,2021-04-01
528528,Revenue,Cuddalore,Kothavacherry,18.0,2021-04-01
528529,Revenue,Thiruchirappalli,Ponnaniyar Dam,18.0,2021-04-01
528530,Revenue,Thoothukudi,TUTICORIN,18.0,2021-04-01
528531,Revenue,Cuddalore,Kuppanatham,18.0,2021-04-01
528532,Revenue,Thiruchirappalli,Ponnaniyar Dam,18.0,2021-04-01
528533,Revenue,Thoothukudi,TUTICORIN,18.0,2021-04-01
528534,Revenue,Pudukkottai,Meemisal,17.4,2021-04-01
528535,Revenue,Pudukkottai,Meemisal,17.4,2021-04-01
528536,Revenue,Mayiladuthurai,Sirkali,17.4,2021-04-01
528537,Revenue,Mayiladuthurai,Sirkali,17.4,2021-04-01
528538,Revenue,Sivagangai,Thiruppuvanam,16.8,2021-04-01
528539,Revenue,Sivagangai,Thiruppuvanam,16.8,2021-04-01
528540,Revenue,Madurai,Chittampatti,16.2,2021-04-01
528541,Revenue,Madurai,Chittampatti,16.2,2021-04-01
528542,Revenue,Villupuram,VANUR,16.0,2021-04-01
528543,Revenue,Villupuram,VANUR,16.0,2021-04-01
528544,Revenue,Dindigul,Kodaikanal boat club,16.0,2021-04-01
528545,Revenue,Dindigul,Kodaikanal boat club,16.0,2021-04-01
528546,Revenue,Tiruvannamalai,Chetpet,15.6,2021-04-01
528547,Revenue,Tiruvannamalai,Chetpet,15.6,2021-04-01
528548,Revenue,Ramanathapuram,Thondi,15.3,2021-04-01
528549,Revenue,Ramanathapuram,Thondi,15.3,2021-04-01
528550,Revenue,Thiruchirappalli,Marungapuri,15.2,2021-04-01
528551,Revenue,Thiruchirappalli,Marungapuri,15.2,2021-04-01
528552,Revenue,Cuddalore,Pelandurai,15.2,2021-04-01
528553,Revenue,Cuddalore,Pelandurai,15.2,2021-04-01
528554,Revenue,The Nilgiris,Coonoor,15.0,2021-04-01
528555,Revenue,The Nilgiris,Coonoor,15.0,2021-04-01
528556,Revenue,Theni,Periyakulam,15.0,2021-04-01
528557,Revenue,Theni,Periyakulam,15.0,2021-04-01
528558,Revenue,Karur,Palaviduthi,15.0,2021-04-01
528559,Revenue,Cuddalore,Bhuvanagiri,15.0,2021-04-01
528560,Revenue,Karur,Palaviduthi,15.0,2021-04-01
528561,Revenue,Cuddalore,Bhuvanagiri,15.0,2021-04-01
528562,Revenue,Pudukkottai,Perungalur,14.8,2021-04-01
528563,Revenue,Pudukkottai,Karambakudi,14.8,2021-04-01
528564,Revenue,Pudukkottai,Perungalur,14.8,2021-04-01
528565,Revenue,Pudukkottai,Karambakudi,14.8,2021-04-01
528566,Revenue,Tiruppur,Udumalpet,14.4,2021-04-01
528567,Revenue,Tiruppur,Udumalpet,14.4,2021-04-01
528568,Revenue,Dindigul,Chatrapatti (Ottanchatram),14.2,2021-04-01
528569,Revenue,Dindigul,Chatrapatti (Ottanchatram),14.2,2021-04-01
528570,Revenue,Villupuram,RSCL-3 Avalurpettai,14.0,2021-04-01
528571,Revenue,Perambalur,Padalur,14.0,2021-04-01
528572,Revenue,Villupuram,RSCL-3 Avalurpettai,14.0,2021-04-01
528573,Revenue,Perambalur,Padalur,14.0,2021-04-01
528574,Revenue,Cuddalore,Kurinjipadi,14.0,2021-04-01
528575,Revenue,Cuddalore,Annamalai Nagar,14.0,2021-04-01
528576,Revenue,Cuddalore,Kurinjipadi,14.0,2021-04-01
528577,Revenue,Tiruppur,Madathukulam,14.0,2021-04-01
528578,Revenue,Cuddalore,Annamalai Nagar,14.0,2021-04-01
528579,Revenue,Tiruppur,Madathukulam,14.0,2021-04-01
528580,Revenue,Thanjavur,Neivasal Thenpathi,13.2,2021-04-01
528581,Revenue,Thanjavur,Neivasal Thenpathi,13.2,2021-04-01
528582,Revenue,Sivagangai,Manamadurai,13.0,2021-04-01
528583,Revenue,Sivagangai,Manamadurai,13.0,2021-04-01
528584,Revenue,Tiruvannamalai,"Taluk Office, Arani",12.8,2021-04-01
528585,Revenue,Pudukkottai,Karaiyur,12.8,2021-04-01
528586,Revenue,Tiruvannamalai,"Taluk Office, Arani",12.8,2021-04-01
528587,Revenue,Pudukkottai,Karaiyur,12.8,2021-04-01
528588,Revenue,Sivagangai,Devakottai,12.6,2021-04-01
528589,Revenue,Madurai,Kallikudi,12.6,2021-04-01
528590,Revenue,Sivagangai,Devakottai,12.6,2021-04-01
528591,Revenue,Madurai,Kallikudi,12.6,2021-04-01
528592,Revenue,Pudukkottai,THIRUMAYAM,12.6,2021-04-01
528593,Revenue,Pudukkottai,THIRUMAYAM,12.6,2021-04-01
528594,Revenue,Villupuram,RSCL-3 Anandhapuram,12.3,2021-04-01
528595,Revenue,Villupuram,RSCL-3 Anandhapuram,12.3,2021-04-01
528596,Revenue,Thanjavur,Lower Anaicut,12.2,2021-04-01
528597,Revenue,Thanjavur,Lower Anaicut,12.2,2021-04-01
528598,Revenue,Ariyalur,"PWD Office, Sendurai",12.0,2021-04-01
528599,Revenue,Ariyalur,"PWD Office, Sendurai",12.0,2021-04-01
528600,Revenue,Villupuram,RSCL-3 Valathy,12.0,2021-04-01
528601,Revenue,Thanjavur,Grand Anaicut,12.0,2021-04-01
528602,Revenue,Villupuram,RSCL-3 Valathy,12.0,2021-04-01
528603,Revenue,Thanjavur,Grand Anaicut,12.0,2021-04-01
528604,Revenue,Karur,Aravakurichi,12.0,2021-04-01
528605,Revenue,Mayiladuthurai,Anaikaranchatram (Kollidam),12.0,2021-04-01
528606,Revenue,Karur,Kadavur,12.0,2021-04-01
528607,Revenue,Karur,Aravakurichi,12.0,2021-04-01
528608,Revenue,Mayiladuthurai,Anaikaranchatram (Kollidam),12.0,2021-04-01
528609,Revenue,Karur,Kadavur,12.0,2021-04-01
528610,Revenue,Thiruvarur,Valangaiman,11.9,2021-04-01
528611,Revenue,Thiruvarur,Valangaiman,11.9,2021-04-01
528612,Revenue,Pudukkottai,Kilanilai,11.9,2021-04-01
528613,Revenue,Pudukkottai,Kilanilai,11.9,2021-04-01
528614,Revenue,Thiruvarur,Kudavasal,11.8,2021-04-01
528615,Revenue,Thiruvarur,Kudavasal,11.8,2021-04-01
528616,Revenue,Madurai,Kuppanampatti,11.6,2021-04-01
528617,Revenue,Madurai,Kuppanampatti,11.6,2021-04-01
528618,Revenue,Theni,Thekkadi,11.6,2021-04-01
528619,Revenue,Theni,Aundipatti,11.6,2021-04-01
528620,Revenue,Theni,Thekkadi,11.6,2021-04-01
528621,Revenue,Theni,Aundipatti,11.6,2021-04-01
528622,Revenue,Tiruvannamalai,Polur,11.4,2021-04-01
528623,Revenue,Tiruvannamalai,Polur,11.4,2021-04-01
528624,Revenue,Theni,Vaigai Dam,11.2,2021-04-01
528625,Revenue,Theni,Vaigai Dam,11.2,2021-04-01
528626,Revenue,Krishnagiri,Denkanikotai,11.0,2021-04-01
528627,Revenue,Villupuram,RSCL-2 Soorapattu,11.0,2021-04-01
528628,Revenue,Krishnagiri,Denkanikotai,11.0,2021-04-01
528629,Revenue,Villupuram,Gingee,11.0,2021-04-01
528630,Revenue,Villupuram,RSCL-2 Soorapattu,11.0,2021-04-01
528631,Revenue,Villupuram,Gingee,11.0,2021-04-01
528632,Revenue,Tirunelveli,Papanasam,11.0,2021-04-01
528633,Revenue,Pudukkottai,Pudukkottai,11.0,2021-04-01
528634,Revenue,Tiruvannamalai,Jamunamarathur,11.0,2021-04-01
528635,Revenue,Tirunelveli,Papanasam,11.0,2021-04-01
528636,Revenue,Pudukkottai,Malaiyur,11.0,2021-04-01
528637,Revenue,Pudukkottai,Pudukkottai,11.0,2021-04-01
528638,Revenue,Tiruvannamalai,Jamunamarathur,11.0,2021-04-01
528639,Revenue,Dindigul,TOBACCO STATION(VDR),11.0,2021-04-01
528640,Revenue,Pudukkottai,Malaiyur,11.0,2021-04-01
528641,Revenue,Dindigul,VEDASANDUR,11.0,2021-04-01
528642,Revenue,Dindigul,TOBACCO STATION(VDR),11.0,2021-04-01
528643,Revenue,Dindigul,VEDASANDUR,11.0,2021-04-01
528644,Revenue,Cuddalore,Chidambaram,11.0,2021-04-01
528645,Revenue,Cuddalore,Chidambaram,11.0,2021-04-01
528646,Revenue,Madurai,TIRUMANGALAM,10.6,2021-04-01
528647,Revenue,Madurai,TIRUMANGALAM,10.6,2021-04-01
528648,Revenue,Villupuram,RSCL-2 Kanjanur,10.5,2021-04-01
528649,Revenue,Villupuram,RSCL-2 Kanjanur,10.5,2021-04-01
528650,Revenue,Ramanathapuram,R.S.Mangalam,10.5,2021-04-01
528651,Revenue,Ramanathapuram,R.S.Mangalam,10.5,2021-04-01
528652,Revenue,Dindigul,Dindigul,10.4,2021-04-01
528653,Revenue,Dindigul,Dindigul,10.4,2021-04-01
528654,Revenue,Sivagangai,Sivagangai,10.3,2021-04-01
528655,Revenue,Sivagangai,Sivagangai,10.3,2021-04-01
528656,Revenue,Virudhunagar,Virudhunagar,10.2,2021-04-01
528657,Revenue,Virudhunagar,Virudhunagar,10.2,2021-04-01
528658,Revenue,Thanjavur,Thirukkattupalli,10.2,2021-04-01
528659,Revenue,Thanjavur,Thirukkattupalli,10.2,2021-04-01
528660,Revenue,Thiruchirappalli,Navalur kottapattu,10.2,2021-04-01
528661,Revenue,Thiruchirappalli,Navalur kottapattu,10.2,2021-04-01
528662,Revenue,Thiruvarur,"Taluk Office, Nannilam",10.1,2021-04-01
528663,Revenue,Thiruvarur,"Taluk Office, Nannilam",10.1,2021-04-01
528664,Revenue,Krishnagiri,Rayakottai,10.0,2021-04-01
528665,Revenue,Madurai,Idayapatti,10.0,2021-04-01
528666,Revenue,Krishnagiri,Rayakottai,10.0,2021-04-01
528667,Revenue,Villupuram,RSCL-3 Vallam,10.0,2021-04-01
528668,Revenue,Madurai,Idayapatti,10.0,2021-04-01
528669,Revenue,Villupuram,RSCL-3 Vallam,10.0,2021-04-01
528670,Revenue,Pudukkottai,Gandarvakottai,10.0,2021-04-01
528671,Revenue,Pudukkottai,Gandarvakottai,10.0,2021-04-01
528672,Revenue,Karur,Anaippalayam,10.0,2021-04-01
528673,Revenue,Cuddalore,Vanamadevi,10.0,2021-04-01
528674,Revenue,Karur,Anaippalayam,10.0,2021-04-01
528675,Revenue,Cuddalore,Vanamadevi,10.0,2021-04-01
528676,Revenue,Kancheepuram,Sriperumbadur,9.8,2021-04-01
528677,Revenue,Kancheepuram,Sriperumbadur,9.8,2021-04-01
528678,Revenue,Cuddalore,Collectorate,9.4,2021-04-01
528679,Revenue,Cuddalore,Collectorate,9.4,2021-04-01
528680,Revenue,The Nilgiris,Avalanche,9.0,2021-04-01
528681,Revenue,The Nilgiris,Ketti,9.0,2021-04-01
528682,Revenue,Madurai,Peraiyur,9.0,2021-04-01
528683,Revenue,Ariyalur,THIRUMANUR  PWD OFFICE (R.C.DIVISION),9.0,2021-04-01
528684,Revenue,The Nilgiris,Ketti,9.0,2021-04-01
528685,Revenue,Madurai,Peraiyur,9.0,2021-04-01
528686,Revenue,Ariyalur,THIRUMANUR  PWD OFFICE (R.C.DIVISION),9.0,2021-04-01
528687,Revenue,Villupuram,RSCL-2 Nemoor,9.0,2021-04-01
528688,Revenue,Villupuram,VILUPPURAM,9.0,2021-04-01
528689,Revenue,Perambalur,Labbaikudikadu,9.0,2021-04-01
528690,Revenue,Villupuram,RSCL-2 Nemoor,9.0,2021-04-01
528691,Revenue,Perambalur,THALUTHALAI,9.0,2021-04-01
528692,Revenue,Perambalur,Krishnapuram,9.0,2021-04-01
528693,Revenue,Perambalur,VEPPANTHATTAI,9.0,2021-04-01
528694,Revenue,Villupuram,VILUPPURAM,9.0,2021-04-01
528695,Revenue,Perambalur,Labbaikudikadu,9.0,2021-04-01
528696,Revenue,Perambalur,THALUTHALAI,9.0,2021-04-01
528697,Revenue,Perambalur,Krishnapuram,9.0,2021-04-01
528698,Revenue,Perambalur,VEPPANTHATTAI,9.0,2021-04-01
528699,Revenue,Thiruchirappalli,Thuvakudi,9.0,2021-04-01
528700,Revenue,Dindigul,Palani,9.0,2021-04-01
528701,Revenue,Mayiladuthurai,Manalmedu,9.0,2021-04-01
528702,Revenue,Karur,Mylampatti,9.0,2021-04-01
528703,Revenue,Thiruchirappalli,Thuvakudi,9.0,2021-04-01
528704,Revenue,Dindigul,Palani,9.0,2021-04-01
528705,Revenue,Mayiladuthurai,Manalmedu,9.0,2021-04-01
528706,Revenue,Karur,Mylampatti,9.0,2021-04-01
528707,Revenue,Kancheepuram,UTHIRAMERUR,9.0,2021-04-01
528708,Revenue,Kancheepuram,UTHIRAMERUR,9.0,2021-04-01
528709,Revenue,The Nilgiris,Avalanche,9.0,2021-04-01
528710,Revenue,Thanjavur,Orathanad,8.9,2021-04-01
528711,Revenue,Thanjavur,Orathanad,8.9,2021-04-01
528712,Revenue,Virudhunagar,Kovilankulam,8.6,2021-04-01
528713,Revenue,Virudhunagar,Kovilankulam,8.6,2021-04-01
528714,Revenue,Ramanathapuram,Vattanam,8.6,2021-04-01
528715,Revenue,Ramanathapuram,Paramakudi,8.6,2021-04-01
528716,Revenue,Ramanathapuram,Vattanam,8.6,2021-04-01
528717,Revenue,Ramanathapuram,Paramakudi,8.6,2021-04-01
528718,Revenue,Thiruchirappalli,Pullambadi,8.6,2021-04-01
528719,Revenue,Thiruchirappalli,Pullambadi,8.6,2021-04-01
528720,Revenue,Thiruvarur,"Taluk Office , Tiruvarur",8.5,2021-04-01
528721,Revenue,Thiruvarur,"Taluk Office , Tiruvarur",8.5,2021-04-01
528722,Revenue,Thiruchirappalli,Kallakudi,8.4,2021-04-01
528723,Revenue,Thiruchirappalli,Kallakudi,8.4,2021-04-01
528724,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",8.2,2021-04-01
528725,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",8.2,2021-04-01
528726,Revenue,Madurai,Sholavandan,8.0,2021-04-01
528727,Revenue,Madurai,THANIAMANGALAM,8.0,2021-04-01
528728,Revenue,Villupuram,RSCL-2 Kedar,8.0,2021-04-01
528729,Revenue,Villupuram,RSCL-2 Valavanur,8.0,2021-04-01
528730,Revenue,Madurai,Sholavandan,8.0,2021-04-01
528731,Revenue,Perambalur,Puthu vettakudi,8.0,2021-04-01
528732,Revenue,Madurai,THANIAMANGALAM,8.0,2021-04-01
528733,Revenue,Villupuram,RSCL-2 Kedar,8.0,2021-04-01
528734,Revenue,Villupuram,RSCL-2 Valavanur,8.0,2021-04-01
528735,Revenue,Perambalur,Puthu vettakudi,8.0,2021-04-01
528736,Revenue,Thiruchirappalli,Tiruchirappalli Town,8.0,2021-04-01
528737,Revenue,Dindigul,Natham,8.0,2021-04-01
528738,Revenue,Thiruchirappalli,Tiruchirappalli Town,8.0,2021-04-01
528739,Revenue,Dindigul,Natham,8.0,2021-04-01
528740,Revenue,Kallakurichi,ULUNDURPET,8.0,2021-04-01
528741,Revenue,Kallakurichi,ULUNDURPET,8.0,2021-04-01
528742,Revenue,Thiruchirappalli,Vathalai Anaicut,8.0,2021-04-01
528743,Revenue,Thiruchirappalli,Vathalai Anaicut,8.0,2021-04-01
528744,Revenue,Cuddalore,Sethiyathope,7.6,2021-04-01
528745,Revenue,Cuddalore,Sethiyathope,7.6,2021-04-01
528746,Revenue,Sivagangai,Thiruppathur,7.4,2021-04-01
528747,Revenue,Sivagangai,Thiruppathur,7.4,2021-04-01
528748,Revenue,Cuddalore,Indian Metrology Department,7.4,2021-04-01
528749,Revenue,Cuddalore,Indian Metrology Department,7.4,2021-04-01
528750,Revenue,Thiruchirappalli,Samayapuram,7.4,2021-04-01
528751,Revenue,Chengalpattu,Mammallapuram PWD bungalow,7.4,2021-04-01
528752,Revenue,Thiruchirappalli,Samayapuram,7.4,2021-04-01
528753,Revenue,Chengalpattu,Mammallapuram PWD bungalow,7.4,2021-04-01
528754,Revenue,Thiruchirappalli,Sirukudi,7.3,2021-04-01
528755,Revenue,Thiruchirappalli,Sirukudi,7.3,2021-04-01
528756,Revenue,Madurai,Taluk Office ANDIPATTI,7.2,2021-04-01
528757,Revenue,Madurai,Taluk Office ANDIPATTI,7.2,2021-04-01
528758,Revenue,Nagapattinam,Nagapattinam,7.2,2021-04-01
528759,Revenue,Cuddalore,SRC Kudithangi,7.2,2021-04-01
528760,Revenue,Nagapattinam,Nagapattinam,7.2,2021-04-01
528761,Revenue,Cuddalore,SRC Kudithangi,7.2,2021-04-01
528762,Revenue,Thiruchirappalli,Manapparai,7.2,2021-04-01
528763,Revenue,Thiruchirappalli,Manapparai,7.2,2021-04-01
528764,Revenue,Dharmapuri,Harur,7.0,2021-04-01
528765,Revenue,Krishnagiri,"Taluk Office, Hosur",7.0,2021-04-01
528766,Revenue,Krishnagiri,Nedungal,7.0,2021-04-01
528767,Revenue,Madurai,VIRAGANUR,7.0,2021-04-01
528768,Revenue,Villupuram,RSCL-2 Mundiyampakkam,7.0,2021-04-01
528769,Revenue,Krishnagiri,"Taluk Office, Hosur",7.0,2021-04-01
528770,Revenue,Villupuram,RSCL-3 Semmedu,7.0,2021-04-01
528771,Revenue,Krishnagiri,Nedungal,7.0,2021-04-01
528772,Revenue,Madurai,VIRAGANUR,7.0,2021-04-01
528773,Revenue,Villupuram,RSCL-2 Mundiyampakkam,7.0,2021-04-01
528774,Revenue,Villupuram,RSCL-3 Semmedu,7.0,2021-04-01
528775,Revenue,Thanjavur,Vallam,7.0,2021-04-01
528776,Revenue,Thanjavur,Vallam,7.0,2021-04-01
528777,Revenue,Salem,Veeraganoor,7.0,2021-04-01
528778,Revenue,Pudukkottai,Kudimiyanmalai,7.0,2021-04-01
528779,Revenue,Thiruchirappalli,Tiruchirappalli Airport,7.0,2021-04-01
528780,Revenue,Salem,Veeraganoor,7.0,2021-04-01
528781,Revenue,Pudukkottai,Kudimiyanmalai,7.0,2021-04-01
528782,Revenue,Dindigul,Kamatchipuram,7.0,2021-04-01
528783,Revenue,Cuddalore,Panruti,7.0,2021-04-01
528784,Revenue,Thiruchirappalli,Tiruchirappalli Airport,7.0,2021-04-01
528785,Revenue,Cuddalore,Lakkur,7.0,2021-04-01
528786,Revenue,Dindigul,Kamatchipuram,7.0,2021-04-01
528787,Revenue,Cuddalore,Panruti,7.0,2021-04-01
528788,Revenue,Tiruppur,Thirumoorthi Dam,7.0,2021-04-01
528789,Revenue,Cuddalore,Lakkur,7.0,2021-04-01
528790,Revenue,Tiruppur,Thirumoorthi Dam,7.0,2021-04-01
528791,Revenue,Dharmapuri,Harur,7.0,2021-04-01
528792,Revenue,Villupuram,RSCL-2 Koliyanur,6.5,2021-04-01
528793,Revenue,Villupuram,RSCL-2 Koliyanur,6.5,2021-04-01
528794,Revenue,Sivagangai,Karaikudi,6.4,2021-04-01
528795,Revenue,Sivagangai,Karaikudi,6.4,2021-04-01
528796,Revenue,Pudukkottai,VIRALIMALAI,6.4,2021-04-01
528797,Revenue,Pudukkottai,VIRALIMALAI,6.4,2021-04-01
528798,Revenue,Madurai,Mettupatti,6.2,2021-04-01
528799,Revenue,Madurai,Mettupatti,6.2,2021-04-01
528800,Revenue,Pudukkottai,Alangudi,6.2,2021-04-01
528801,Revenue,Pudukkottai,Arimalam,6.2,2021-04-01
528802,Revenue,Pudukkottai,Alangudi,6.2,2021-04-01
528803,Revenue,Pudukkottai,Arimalam,6.2,2021-04-01
528804,Revenue,The Nilgiris,Alakarai Estate,6.0,2021-04-01
528805,Revenue,The Nilgiris,Emerald,6.0,2021-04-01
528806,Revenue,The Nilgiris,Kundah Bridge,6.0,2021-04-01
528807,Revenue,Ariyalur,Ariyalur Taluk Office,6.0,2021-04-01
528808,Revenue,The Nilgiris,Alakarai Estate,6.0,2021-04-01
528809,Revenue,Madurai,VADIPATTI,6.0,2021-04-01
528810,Revenue,Ariyalur,Ariyalur Taluk Office,6.0,2021-04-01
528811,Revenue,Madurai,VADIPATTI,6.0,2021-04-01
528812,Revenue,Villupuram,BASL Mugaiyur,6.0,2021-04-01
528813,Revenue,Theni,Manjalar,6.0,2021-04-01
528814,Revenue,Villupuram,BASL Mugaiyur,6.0,2021-04-01
528815,Revenue,Theni,Manjalar,6.0,2021-04-01
528816,Revenue,Pudukkottai,Illupur,6.0,2021-04-01
528817,Revenue,Pudukkottai,Illupur,6.0,2021-04-01
528818,Revenue,Tiruppur,Amaravathy Dam,6.0,2021-04-01
528819,Revenue,Kallakurichi,Kallakurichi,6.0,2021-04-01
528820,Revenue,Tiruppur,Amaravathy Dam,6.0,2021-04-01
528821,Revenue,Kallakurichi,Kallakurichi,6.0,2021-04-01
528822,Revenue,The Nilgiris,Emerald,6.0,2021-04-01
528823,Revenue,The Nilgiris,Kundah Bridge,6.0,2021-04-01
528824,Revenue,Theni,Periyar,5.6,2021-04-01
528825,Revenue,Theni,Periyar,5.6,2021-04-01
528826,Revenue,Thiruchirappalli,Nandhiyar Head,5.6,2021-04-01
528827,Revenue,Thiruchirappalli,Nandhiyar Head,5.6,2021-04-01
528828,Revenue,Krishnagiri,Penukondapuram,5.5,2021-04-01
528829,Revenue,Krishnagiri,Penukondapuram,5.5,2021-04-01
528830,Revenue,Ramanathapuram,Ramanathapuram,5.5,2021-04-01
528831,Revenue,Ramanathapuram,Ramanathapuram,5.5,2021-04-01
528832,Revenue,Virudhunagar,Tiruchuli,5.4,2021-04-01
528833,Revenue,Virudhunagar,Tiruchuli,5.4,2021-04-01
528834,Revenue,Vellore,VCS Mill Ammundi,5.4,2021-04-01
528835,Revenue,Vellore,VCS Mill Ammundi,5.4,2021-04-01
528836,Revenue,Karur,K.Paramathi,5.4,2021-04-01
528837,Revenue,Karur,K.Paramathi,5.4,2021-04-01
528838,Revenue,Cuddalore,Srimushnam,5.3,2021-04-01
528839,Revenue,Tiruppur,Vellakoil,5.3,2021-04-01
528840,Revenue,Cuddalore,Srimushnam,5.3,2021-04-01
528841,Revenue,Tiruppur,Vellakoil,5.3,2021-04-01
528842,Revenue,Tirupathur,"ACS Mill, Vadapudupattu",5.2,2021-04-01
